replicate	sample_size	architecture	ld_policy	n_trait1_causal	n_trait2_causal	n_shared_causal	completed	fit1_converged	fit2_converged	comparable_pairs	max_pp_h4_susie	pp_h4_abf	trait1_all_causal_in_cs	trait2_all_causal_in_cs	runtime_seconds	error
41	2000	two_shared	EAS_substituted	2	2	2	TRUE	TRUE	TRUE	3	0.00135459360646361	0.000422277882914064	TRUE	TRUE	0.0500000000000114	
41	2000	two_shared	AFR_substituted	2	2	2	TRUE	TRUE	TRUE	2	0.00106419042719804	0.000422277882914064	TRUE	TRUE	0.0300000000000296	
41	2000	shared_plus_specific	EUR_matched	2	2	1	TRUE	TRUE	TRUE	8	0.0876791410242915	0.0204476307012997	TRUE	TRUE	0.0799999999999841	
41	2000	shared_plus_specific	EAS_substituted	2	2	1	TRUE	TRUE	TRUE	9	0.106426367283178	0.0204476307012997	TRUE	FALSE	0.0799999999999841	
41	2000	shared_plus_specific	AFR_substituted	2	2	1	TRUE	TRUE	TRUE	5	0.142785113224917	0.0204476307012997	TRUE	TRUE	0.0400000000000205	
41	2000	distinct_only	EUR_matched	1	1	0	TRUE	TRUE	TRUE	1	0.015328989122184	0.00639804789670333	TRUE	TRUE	0.0300000000000296	
41	2000	distinct_only	EAS_substituted	1	1	0	TRUE	TRUE	TRUE	3	0.0118888900715531	0.00639804789670333	TRUE	TRUE	0.0299999999999727	
41	2000	distinct_only	AFR_substituted	1	1	0	TRUE	TRUE	TRUE	6	0.00335136654828974	0.00639804789670333	TRUE	TRUE	0.0300000000000296	
41	5000	one_shared	EUR_matched	1	1	1	TRUE	TRUE	TRUE	2	0.997703953037536	0.997729487858517	TRUE	TRUE	0.0299999999999727	
41	5000	one_shared	EAS_substituted	1	1	1	TRUE	TRUE	TRUE	6	0.997807039364102	0.997729487858517	TRUE	TRUE	0.0400000000000205	
41	5000	one_shared	AFR_substituted	1	1	1	TRUE	TRUE	TRUE	20	0.999925674891751	0.997729487858517	TRUE	TRUE	0.0699999999999932	
41	5000	two_shared	EUR_matched	2	2	2	TRUE	TRUE	TRUE	4	0.0287822647491215	0.00164259544044951	TRUE	TRUE	0.0500000000000114	
41	5000	two_shared	EAS_substituted	2	2	2	TRUE	TRUE	TRUE	6	0.00879474029612514	0.00164259544044951	TRUE	TRUE	0.0799999999999841	
41	5000	two_shared	AFR_substituted	2	2	2	TRUE	TRUE	TRUE	2	0.00831884819515374	0.00164259544044951	TRUE	TRUE	0.0299999999999727	
41	5000	shared_plus_specific	EUR_matched	2	2	1	TRUE	TRUE	TRUE	0	NA	0.0296813189694694	FALSE	TRUE	0.0299999999999727	
41	5000	shared_plus_specific	EAS_substituted	2	2	1	TRUE	TRUE	TRUE	0	NA	0.0296813189694694	FALSE	TRUE	0.0300000000000296	
41	5000	shared_plus_specific	AFR_substituted	2	2	1	TRUE	TRUE	TRUE	0	NA	0.0296813189694694	FALSE	TRUE	0.0299999999999727	
41	5000	distinct_only	EUR_matched	1	1	0	TRUE	TRUE	TRUE	4	0.146519659556012	0.0620706966793913	TRUE	TRUE	0.0799999999999841	
41	5000	distinct_only	EAS_substituted	1	1	0	TRUE	TRUE	TRUE	10	0.985044567322256	0.0620706966793913	TRUE	TRUE	0.0800000000000409	
41	5000	distinct_only	AFR_substituted	1	1	0	TRUE	TRUE	TRUE	25	0.999999990148034	0.0620706966793913	TRUE	TRUE	0.0600000000000023	
41	20000	one_shared	EUR_matched	1	1	1	TRUE	TRUE	TRUE	1	0.997680326541331	0.99769530950593	TRUE	TRUE	0.0299999999999727	
41	20000	one_shared	EAS_substituted	1	1	1	TRUE	TRUE	TRUE	9	0.998068883093959	0.99769530950593	TRUE	TRUE	0.0600000000000023	
41	20000	one_shared	AFR_substituted	1	1	1	TRUE	TRUE	TRUE	25	1	0.99769530950593	TRUE	TRUE	2.30000000000001	
41	20000	two_shared	EUR_matched	2	2	2	TRUE	TRUE	TRUE	6	0.996691410750102	0.947173254389281	FALSE	TRUE	0.110000000000014	
41	20000	two_shared	EAS_substituted	2	2	2	FALSE	NA	NA	NA	NA	NA	NA	NA	3.19	susie_rss() did not converge in 1000 iterations. Try running with run_until_convergence=TRUE
41	20000	two_shared	AFR_substituted	2	2	2	TRUE	TRUE	TRUE	15	0.999993214997911	0.947173254389281	FALSE	TRUE	0.689999999999998	
41	20000	shared_plus_specific	EUR_matched	2	2	1	TRUE	TRUE	TRUE	6	0.997547763308855	0.0796419926280978	FALSE	TRUE	0.0799999999999841	
41	20000	shared_plus_specific	EAS_substituted	2	2	1	TRUE	TRUE	TRUE	25	0.997816225900263	0.0796419926280978	FALSE	FALSE	2.69999999999999	
41	20000	shared_plus_specific	AFR_substituted	2	2	1	TRUE	TRUE	TRUE	15	0.436547305265917	0.0796419926280978	FALSE	FALSE	0.700000000000045	
41	20000	distinct_only	EUR_matched	1	1	0	TRUE	TRUE	TRUE	1	3.15976341244926e-17	1.6995898292005e-17	TRUE	TRUE	0.0199999999999818	
41	20000	distinct_only	EAS_substituted	1	1	0	TRUE	TRUE	TRUE	15	0.2100008964961	1.6995898292005e-17	TRUE	TRUE	0.199999999999989	
41	20000	distinct_only	AFR_substituted	1	1	0	TRUE	TRUE	TRUE	25	0.251860976233001	1.6995898292005e-17	TRUE	TRUE	0.0500000000000114	
42	2000	one_shared	EUR_matched	1	1	1	TRUE	TRUE	TRUE	1	0.722220636827967	0.659774128733437	TRUE	TRUE	0.0500000000000114	
42	2000	one_shared	EAS_substituted	1	1	1	TRUE	TRUE	TRUE	4	0.321654060310172	0.659774128733437	TRUE	TRUE	0.0399999999999636	
42	2000	one_shared	AFR_substituted	1	1	1	TRUE	TRUE	TRUE	1	0.0030875556433244	0.659774128733437	TRUE	TRUE	0.0600000000000023	
42	2000	two_shared	EUR_matched	2	2	2	TRUE	TRUE	TRUE	0	NA	5.72524452922814e-05	TRUE	FALSE	0.0200000000000387	
42	2000	two_shared	EAS_substituted	2	2	2	TRUE	TRUE	TRUE	0	NA	5.72524452922814e-05	TRUE	FALSE	0.0199999999999818	
42	2000	two_shared	AFR_substituted	2	2	2	TRUE	TRUE	TRUE	0	NA	5.72524452922814e-05	TRUE	FALSE	0.0199999999999818	
42	2000	shared_plus_specific	EUR_matched	2	2	1	TRUE	TRUE	TRUE	2	0.0791255728932745	0.0915196735015065	FALSE	TRUE	0.0300000000000296	
42	2000	shared_plus_specific	EAS_substituted	2	2	1	TRUE	TRUE	TRUE	2	0.0799294484172757	0.0915196735015065	FALSE	TRUE	0.0500000000000114	
42	2000	shared_plus_specific	AFR_substituted	2	2	1	TRUE	TRUE	TRUE	2	0.0163901063532854	0.0915196735015065	TRUE	TRUE	0.089999999999975	
42	2000	distinct_only	EUR_matched	1	1	0	TRUE	TRUE	TRUE	1	0.00515342786661492	0.00151109847351706	TRUE	TRUE	0.0300000000000296	
42	2000	distinct_only	EAS_substituted	1	1	0	TRUE	TRUE	TRUE	1	0.00515342786661492	0.00151109847351706	TRUE	TRUE	0.0299999999999727	
42	2000	distinct_only	AFR_substituted	1	1	0	TRUE	TRUE	TRUE	2	0.00113931644758953	0.00151109847351706	TRUE	TRUE	0.0500000000000114	
42	5000	one_shared	EUR_matched	1	1	1	TRUE	TRUE	TRUE	1	0.950904209373044	0.948622101558073	TRUE	TRUE	0.170000000000016	
42	5000	one_shared	EAS_substituted	1	1	1	TRUE	TRUE	TRUE	2	0.948523545725978	0.948622101558073	TRUE	TRUE	0.0299999999999727	
42	5000	one_shared	AFR_substituted	1	1	1	TRUE	TRUE	TRUE	20	0.99970560517431	0.948622101558073	TRUE	FALSE	0.0600000000000023	
42	5000	two_shared	EUR_matched	2	2	2	TRUE	TRUE	TRUE	3	0.00761112750443523	0.00692183292234618	TRUE	FALSE	0.0799999999999841	
42	5000	two_shared	EAS_substituted	2	2	2	TRUE	TRUE	TRUE	2	0.00756927465751132	0.00692183292234618	TRUE	FALSE	0.100000000000023	
42	5000	two_shared	AFR_substituted	2	2	2	TRUE	TRUE	TRUE	6	0.00179267522978612	0.00692183292234618	TRUE	TRUE	0.0699999999999932	
42	5000	shared_plus_specific	EUR_matched	2	2	1	TRUE	TRUE	TRUE	2	0.794598393004307	0.102875816706886	FALSE	TRUE	0.0300000000000296	
42	5000	shared_plus_specific	EAS_substituted	2	2	1	TRUE	TRUE	TRUE	3	0.960505023178533	0.102875816706886	FALSE	TRUE	0.0500000000000114	
42	5000	shared_plus_specific	AFR_substituted	2	2	1	TRUE	TRUE	TRUE	5	0.579773758133577	0.102875816706886	TRUE	FALSE	0.0600000000000023	
42	5000	distinct_only	EUR_matched	1	1	0	TRUE	TRUE	TRUE	1	0.00651586398819125	0.00482017454515986	TRUE	TRUE	0.0199999999999818	
42	5000	distinct_only	EAS_substituted	1	1	0	TRUE	TRUE	TRUE	4	0.0832820929983045	0.00482017454515986	TRUE	TRUE	0.0699999999999932	
42	5000	distinct_only	AFR_substituted	1	1	0	TRUE	TRUE	TRUE	20	0.999396031010754	0.00482017454515986	TRUE	FALSE	1.05000000000001	
42	20000	one_shared	EUR_matched	1	1	1	TRUE	TRUE	TRUE	1	0.993898171159672	0.993815757203605	TRUE	TRUE	0.00999999999999091	
42	20000	one_shared	EAS_substituted	1	1	1	TRUE	TRUE	TRUE	16	1	0.993815757203605	TRUE	TRUE	1.60000000000002	
42	20000	one_shared	AFR_substituted	1	1	1	TRUE	TRUE	TRUE	25	0.999999999499067	0.993815757203605	FALSE	FALSE	0.0400000000000205	
42	20000	two_shared	EUR_matched	2	2	2	TRUE	TRUE	TRUE	6	0.881822448607931	0.847252489031793	FALSE	FALSE	0.0799999999999841	
42	20000	two_shared	EAS_substituted	2	2	2	TRUE	TRUE	TRUE	15	0.999999243328534	0.847252489031793	FALSE	FALSE	0.0699999999999932	
42	20000	two_shared	AFR_substituted	2	2	2	TRUE	TRUE	TRUE	25	0.999985782149014	0.847252489031793	FALSE	FALSE	0.0800000000000409	
42	20000	shared_plus_specific	EUR_matched	2	2	1	TRUE	TRUE	TRUE	6	0.995501424416597	0.362561879860435	FALSE	TRUE	0.0999999999999659	
42	20000	shared_plus_specific	EAS_substituted	2	2	1	TRUE	TRUE	TRUE	15	0.00986701182248358	0.362561879860435	FALSE	FALSE	1.37	
42	20000	shared_plus_specific	AFR_substituted	2	2	1	TRUE	TRUE	TRUE	25	0.556023232572514	0.362561879860435	FALSE	FALSE	0.0500000000000114	
42	20000	distinct_only	EUR_matched	1	1	0	TRUE	TRUE	TRUE	1	3.37461299036261e-13	2.05485090390883e-13	TRUE	TRUE	0.0299999999999727	
42	20000	distinct_only	EAS_substituted	1	1	0	TRUE	TRUE	TRUE	20	0.992583418858848	2.05485090390883e-13	TRUE	TRUE	0.580000000000041	
42	20000	distinct_only	AFR_substituted	1	1	0	TRUE	TRUE	TRUE	25	1	2.05485090390883e-13	FALSE	FALSE	0.109999999999957	
43	2000	one_shared	EUR_matched	1	1	1	TRUE	TRUE	TRUE	1	0.0620193777922261	0.0246675044874677	TRUE	TRUE	0.0300000000000296	
43	2000	one_shared	EAS_substituted	1	1	1	TRUE	TRUE	TRUE	1	0.0620193777922261	0.0246675044874677	TRUE	TRUE	0.0299999999999727	
43	2000	one_shared	AFR_substituted	1	1	1	TRUE	TRUE	TRUE	2	0.00149362523083788	0.0246675044874677	TRUE	TRUE	0.0600000000000023	
43	2000	two_shared	EUR_matched	2	2	2	TRUE	TRUE	TRUE	2	0.978052506158075	0.978023472830291	TRUE	FALSE	0.0200000000000387	
43	2000	two_shared	EAS_substituted	2	2	2	TRUE	TRUE	TRUE	3	0.978808790635546	0.978023472830291	TRUE	FALSE	0.0399999999999636	
43	2000	two_shared	AFR_substituted	2	2	2	TRUE	TRUE	TRUE	15	0.796004998647043	0.978023472830291	FALSE	TRUE	0.0800000000000409	
43	2000	shared_plus_specific	EUR_matched	2	2	1	TRUE	TRUE	TRUE	1	0.142399981037739	0.104404804961405	TRUE	FALSE	0.0299999999999727	
43	2000	shared_plus_specific	EAS_substituted	2	2	1	TRUE	TRUE	TRUE	1	0.142399981037739	0.104404804961405	TRUE	FALSE	0.0400000000000205	
43	2000	shared_plus_specific	AFR_substituted	2	2	1	TRUE	TRUE	TRUE	9	0.00661081618495472	0.104404804961405	TRUE	TRUE	0.0600000000000023	
43	2000	distinct_only	EUR_matched	1	1	0	TRUE	TRUE	TRUE	1	0.172430954444789	0.0878538593817361	TRUE	TRUE	0.0299999999999727	
43	2000	distinct_only	EAS_substituted	1	1	0	TRUE	TRUE	TRUE	1	0.172430954444789	0.0878538593817361	TRUE	TRUE	0.00999999999999091	
43	2000	distinct_only	AFR_substituted	1	1	0	TRUE	TRUE	TRUE	4	0.0469286329963693	0.0878538593817361	TRUE	TRUE	0.0699999999999932	
43	5000	one_shared	EUR_matched	1	1	1	TRUE	TRUE	TRUE	1	0.98861638183103	0.988477309639323	TRUE	TRUE	0.0300000000000296	
43	5000	one_shared	EAS_substituted	1	1	1	TRUE	TRUE	TRUE	2	0.988596262985213	0.988477309639323	TRUE	TRUE	0.0299999999999727	
43	5000	one_shared	AFR_substituted	1	1	1	TRUE	TRUE	TRUE	20	0.993556479064228	0.988477309639323	TRUE	TRUE	0.0500000000000114	
43	5000	two_shared	EUR_matched	2	2	2	TRUE	TRUE	TRUE	1	0.921243128900941	0.916181426842934	FALSE	TRUE	0.0200000000000387	
43	5000	two_shared	EAS_substituted	2	2	2	FALSE	NA	NA	NA	NA	NA	NA	NA	2.62	susie_rss() did not converge in 1000 iterations. Try running with run_until_convergence=TRUE
43	5000	two_shared	AFR_substituted	2	2	2	TRUE	TRUE	TRUE	25	0.999999938873254	0.916181426842934	FALSE	TRUE	0.109999999999957	
43	5000	shared_plus_specific	EUR_matched	2	2	1	TRUE	TRUE	TRUE	2	0.864186218270615	0.774248650669298	FALSE	TRUE	0.0300000000000296	
43	5000	shared_plus_specific	EAS_substituted	2	2	1	TRUE	TRUE	TRUE	12	0.99996427963981	0.774248650669298	FALSE	TRUE	0.0799999999999841	
43	5000	shared_plus_specific	AFR_substituted	2	2	1	TRUE	TRUE	TRUE	25	0.999999959018937	0.774248650669298	FALSE	FALSE	1.11000000000001	
43	5000	distinct_only	EUR_matched	1	1	0	TRUE	TRUE	TRUE	3	0.0998498088507416	0.177567185350318	TRUE	TRUE	0.0600000000000023	
43	5000	distinct_only	EAS_substituted	1	1	0	TRUE	TRUE	TRUE	6	0.102514526201015	0.177567185350318	TRUE	TRUE	0.0699999999999932	
43	5000	distinct_only	AFR_substituted	1	1	0	TRUE	TRUE	TRUE	5	0.101974812751902	0.177567185350318	TRUE	TRUE	0.0300000000000296	
43	20000	one_shared	EUR_matched	1	1	1	TRUE	TRUE	TRUE	1	0.992836427760983	0.992863461742941	TRUE	TRUE	0.0299999999999727	
43	20000	one_shared	EAS_substituted	1	1	1	TRUE	TRUE	TRUE	25	0.99999999999855	0.992863461742941	FALSE	FALSE	0.850000000000023	
43	20000	one_shared	AFR_substituted	1	1	1	TRUE	TRUE	TRUE	25	1	0.992863461742941	FALSE	FALSE	0.089999999999975	
43	20000	two_shared	EUR_matched	2	2	2	TRUE	TRUE	TRUE	4	0.988854557129993	0.97052491630003	TRUE	TRUE	0.220000000000027	
43	20000	two_shared	EAS_substituted	2	2	2	FALSE	NA	NA	NA	NA	NA	NA	NA	2.85999999999996	susie_rss() did not converge in 1000 iterations. Try running with run_until_convergence=TRUE
43	20000	two_shared	AFR_substituted	2	2	2	TRUE	TRUE	TRUE	25	1	0.97052491630003	FALSE	FALSE	0.120000000000005	
43	20000	shared_plus_specific	EUR_matched	2	2	1	TRUE	TRUE	TRUE	4	0.994032388178051	7.8135975237755e-06	TRUE	TRUE	0.100000000000023	
43	20000	shared_plus_specific	EAS_substituted	2	2	1	FALSE	NA	NA	NA	NA	NA	NA	NA	2.69999999999999	susie_rss() did not converge in 1000 iterations. Try running with run_until_convergence=TRUE
43	20000	shared_plus_specific	AFR_substituted	2	2	1	TRUE	TRUE	TRUE	25	0.99140042960167	7.8135975237755e-06	FALSE	FALSE	0.0799999999999841	
43	20000	distinct_only	EUR_matched	1	1	0	TRUE	TRUE	TRUE	1	3.61496795583223e-06	2.69550710438338e-06	TRUE	TRUE	0.0200000000000387	
43	20000	distinct_only	EAS_substituted	1	1	0	TRUE	TRUE	TRUE	25	0.999943405106658	2.69550710438338e-06	FALSE	FALSE	2.52999999999997	
43	20000	distinct_only	AFR_substituted	1	1	0	TRUE	TRUE	TRUE	25	0.999982528636765	2.69550710438338e-06	FALSE	FALSE	1.12	
44	2000	one_shared	EUR_matched	1	1	1	TRUE	TRUE	TRUE	1	0.0155271240866143	0.00572967867046301	TRUE	TRUE	0.0300000000000296	
44	2000	one_shared	EAS_substituted	1	1	1	TRUE	TRUE	TRUE	5	0.00384534903345396	0.00572967867046301	TRUE	TRUE	0.0499999999999545	
44	2000	one_shared	AFR_substituted	1	1	1	TRUE	TRUE	TRUE	1	0.00139425394912185	0.00572967867046301	TRUE	TRUE	0.0300000000000296	
44	2000	two_shared	EUR_matched	2	2	2	TRUE	TRUE	TRUE	0	NA	4.0760686062886e-05	FALSE	FALSE	0.00999999999999091	
44	2000	two_shared	EAS_substituted	2	2	2	TRUE	TRUE	TRUE	0	NA	4.0760686062886e-05	FALSE	FALSE	0.0300000000000296	
44	2000	two_shared	AFR_substituted	2	2	2	TRUE	TRUE	TRUE	0	NA	4.0760686062886e-05	FALSE	FALSE	0.0199999999999818	
44	2000	shared_plus_specific	EUR_matched	2	2	1	TRUE	TRUE	TRUE	0	NA	0.0285587216087369	FALSE	FALSE	0.0500000000000114	
44	2000	shared_plus_specific	EAS_substituted	2	2	1	TRUE	TRUE	TRUE	0	NA	0.0285587216087369	FALSE	FALSE	0.0300000000000296	
44	2000	shared_plus_specific	AFR_substituted	2	2	1	TRUE	TRUE	TRUE	0	NA	0.0285587216087369	FALSE	TRUE	0.0499999999999545	
44	2000	distinct_only	EUR_matched	1	1	0	TRUE	TRUE	TRUE	1	0.128219462659891	0.064736111191094	FALSE	TRUE	0.0300000000000296	
44	2000	distinct_only	EAS_substituted	1	1	0	TRUE	TRUE	TRUE	8	0.0620333752955545	0.064736111191094	TRUE	TRUE	0.0500000000000114	
44	2000	distinct_only	AFR_substituted	1	1	0	TRUE	TRUE	TRUE	3	0.0941245984669211	0.064736111191094	TRUE	TRUE	0.0399999999999636	
44	5000	one_shared	EUR_matched	1	1	1	TRUE	TRUE	TRUE	1	0.917633633297995	0.867205067600324	TRUE	TRUE	0.0400000000000205	
44	5000	one_shared	EAS_substituted	1	1	1	TRUE	TRUE	TRUE	2	0.911563565294879	0.867205067600324	TRUE	TRUE	0.00999999999999091	
44	5000	one_shared	AFR_substituted	1	1	1	TRUE	TRUE	TRUE	4	0.282337916683049	0.867205067600324	TRUE	TRUE	0.0800000000000409	
44	5000	two_shared	EUR_matched	2	2	2	TRUE	TRUE	TRUE	9	0.00109081065321429	0.000286802313417812	TRUE	TRUE	0.0699999999999932	
44	5000	two_shared	EAS_substituted	2	2	2	TRUE	TRUE	TRUE	5	0.00112133481942228	0.000286802313417812	TRUE	TRUE	0.0999999999999659	
44	5000	two_shared	AFR_substituted	2	2	2	TRUE	TRUE	TRUE	1	0.00114147100707307	0.000286802313417812	TRUE	TRUE	0.0300000000000296	
44	5000	shared_plus_specific	EUR_matched	2	2	1	TRUE	TRUE	TRUE	2	0.946396083190806	0.928184853075304	FALSE	TRUE	0.0299999999999727	
44	5000	shared_plus_specific	EAS_substituted	2	2	1	TRUE	TRUE	TRUE	3	0.927798388510544	0.928184853075304	FALSE	FALSE	0.0600000000000023	
44	5000	shared_plus_specific	AFR_substituted	2	2	1	TRUE	TRUE	TRUE	10	0.475158889991597	0.928184853075304	TRUE	FALSE	0.0600000000000023	
44	5000	distinct_only	EUR_matched	1	1	0	TRUE	TRUE	TRUE	1	7.17052251998111e-07	4.47759623463988e-07	TRUE	TRUE	0.0400000000000205	
44	5000	distinct_only	EAS_substituted	1	1	0	TRUE	TRUE	TRUE	6	0.28993446664432	4.47759623463988e-07	TRUE	TRUE	0.0400000000000205	
44	5000	distinct_only	AFR_substituted	1	1	0	TRUE	TRUE	TRUE	25	0.256528963452572	4.47759623463988e-07	FALSE	TRUE	0.0699999999999932	
44	20000	one_shared	EUR_matched	1	1	1	TRUE	TRUE	TRUE	1	0.99897210204884	0.998974772680468	TRUE	TRUE	0.0199999999999818	
44	20000	one_shared	EAS_substituted	1	1	1	TRUE	TRUE	TRUE	20	0.999432450228519	0.998974772680468	FALSE	TRUE	1.34000000000003	
44	20000	one_shared	AFR_substituted	1	1	1	TRUE	TRUE	TRUE	25	0.999999999935071	0.998974772680468	TRUE	TRUE	0.0600000000000023	
44	20000	two_shared	EUR_matched	2	2	2	TRUE	TRUE	TRUE	6	0.103375803482359	0.98992135413955	TRUE	TRUE	0.0699999999999932	
44	20000	two_shared	EAS_substituted	2	2	2	TRUE	TRUE	TRUE	20	0.999863385515437	0.98992135413955	TRUE	FALSE	0.45999999999998	
44	20000	two_shared	AFR_substituted	2	2	2	TRUE	TRUE	TRUE	25	0.999115536383215	0.98992135413955	FALSE	FALSE	0.100000000000023	
44	20000	shared_plus_specific	EUR_matched	2	2	1	TRUE	TRUE	TRUE	6	0.154534612828311	0.000507844807822494	FALSE	TRUE	0.149999999999977	
44	20000	shared_plus_specific	EAS_substituted	2	2	1	TRUE	TRUE	TRUE	20	0.999995056229223	0.000507844807822494	FALSE	FALSE	0.110000000000014	
44	20000	shared_plus_specific	AFR_substituted	2	2	1	TRUE	TRUE	TRUE	25	0.994946200045099	0.000507844807822494	FALSE	FALSE	0.0500000000000114	
44	20000	distinct_only	EUR_matched	1	1	0	TRUE	TRUE	TRUE	1	7.49052872998373e-19	3.95285828469079e-19	TRUE	TRUE	0.0299999999999727	
44	20000	distinct_only	EAS_substituted	1	1	0	TRUE	TRUE	TRUE	8	0.997211285328527	3.95285828469079e-19	FALSE	TRUE	1.34000000000003	
44	20000	distinct_only	AFR_substituted	1	1	0	TRUE	TRUE	TRUE	25	0.014221373435025	3.95285828469079e-19	TRUE	FALSE	0.0500000000000114	
45	2000	one_shared	EUR_matched	1	1	1	TRUE	TRUE	TRUE	1	0.0031286549565648	0.000847076871780175	TRUE	TRUE	0.0299999999999727	
45	2000	one_shared	EAS_substituted	1	1	1	TRUE	TRUE	TRUE	2	0.0031261001168779	0.000847076871780175	TRUE	TRUE	0.0200000000000387	
45	2000	one_shared	AFR_substituted	1	1	1	TRUE	TRUE	TRUE	1	0.00109915316109403	0.000847076871780175	TRUE	TRUE	0.0299999999999727	
45	2000	two_shared	EUR_matched	2	2	2	TRUE	TRUE	TRUE	1	0.506956106871753	0.407509806738512	TRUE	TRUE	0.0300000000000296	
45	2000	two_shared	EAS_substituted	2	2	2	TRUE	TRUE	TRUE	1	0.506956106871753	0.407509806738512	TRUE	TRUE	0.0299999999999727	
45	2000	two_shared	AFR_substituted	2	2	2	TRUE	TRUE	TRUE	1	0.00356170958907706	0.407509806738512	TRUE	TRUE	0.0500000000000114	
45	2000	shared_plus_specific	EUR_matched	2	2	1	TRUE	TRUE	TRUE	0	NA	0.0229174725262532	TRUE	FALSE	0.0500000000000114	
45	2000	shared_plus_specific	EAS_substituted	2	2	1	TRUE	TRUE	TRUE	0	NA	0.0229174725262532	TRUE	FALSE	0.0399999999999636	
45	2000	shared_plus_specific	AFR_substituted	2	2	1	TRUE	TRUE	TRUE	0	NA	0.0229174725262532	TRUE	FALSE	0.0400000000000205	
45	2000	distinct_only	EUR_matched	1	1	0	TRUE	TRUE	TRUE	1	0.115742641251232	0.063810539892738	TRUE	TRUE	0.0199999999999818	
45	2000	distinct_only	EAS_substituted	1	1	0	TRUE	TRUE	TRUE	2	0.117088428464584	0.063810539892738	TRUE	TRUE	0.0300000000000296	
45	2000	distinct_only	AFR_substituted	1	1	0	TRUE	TRUE	TRUE	2	0.0685294281066516	0.063810539892738	TRUE	TRUE	0.0500000000000114	
45	5000	one_shared	EUR_matched	1	1	1	TRUE	TRUE	TRUE	1	0.975072780081818	0.974305770416785	TRUE	TRUE	0.0299999999999727	
45	5000	one_shared	EAS_substituted	1	1	1	TRUE	TRUE	TRUE	2	0.974651915290679	0.974305770416785	TRUE	TRUE	0.00999999999999091	
45	5000	one_shared	AFR_substituted	1	1	1	TRUE	TRUE	TRUE	25	0.97059614009345	0.974305770416785	TRUE	FALSE	1.02000000000004	
45	5000	two_shared	EUR_matched	2	2	2	TRUE	TRUE	TRUE	2	0.986825352488318	0.978763391704708	TRUE	FALSE	0.0600000000000023	
45	5000	two_shared	EAS_substituted	2	2	2	TRUE	TRUE	TRUE	8	0.850175377775918	0.978763391704708	FALSE	TRUE	0.0600000000000023	
45	5000	two_shared	AFR_substituted	2	2	2	TRUE	TRUE	TRUE	15	0.999850550924122	0.978763391704708	TRUE	TRUE	0.0499999999999545	
45	5000	shared_plus_specific	EUR_matched	2	2	1	TRUE	TRUE	TRUE	2	0.0502903742327409	0.0155334655596465	TRUE	FALSE	0.0300000000000296	
45	5000	shared_plus_specific	EAS_substituted	2	2	1	TRUE	TRUE	TRUE	3	0.0502191526079111	0.0155334655596465	FALSE	FALSE	0.0500000000000114	
45	5000	shared_plus_specific	AFR_substituted	2	2	1	TRUE	TRUE	TRUE	5	0.155981711552908	0.0155334655596465	FALSE	TRUE	0.0399999999999636	
45	5000	distinct_only	EUR_matched	1	1	0	TRUE	TRUE	TRUE	1	0.000248292950342045	0.000167894067038169	TRUE	TRUE	0.0400000000000205	
45	5000	distinct_only	EAS_substituted	1	1	0	TRUE	TRUE	TRUE	2	0.0325515889308042	0.000167894067038169	TRUE	TRUE	0.0299999999999727	
45	5000	distinct_only	AFR_substituted	1	1	0	TRUE	TRUE	TRUE	20	0.975637701785111	0.000167894067038169	TRUE	TRUE	0.0900000000000318	
45	20000	one_shared	EUR_matched	1	1	1	TRUE	TRUE	TRUE	1	0.993969539763224	0.993912285394316	TRUE	TRUE	0.0199999999999818	
45	20000	one_shared	EAS_substituted	1	1	1	TRUE	TRUE	TRUE	25	0.995226625009022	0.993912285394316	FALSE	TRUE	0.199999999999989	
45	20000	one_shared	AFR_substituted	1	1	1	TRUE	TRUE	TRUE	25	0.999767002141958	0.993912285394316	TRUE	FALSE	0.0600000000000023	
45	20000	two_shared	EUR_matched	2	2	2	TRUE	TRUE	TRUE	4	0.997361863750378	0.99612556398578	TRUE	TRUE	0.0399999999999636	
45	20000	two_shared	EAS_substituted	2	2	2	TRUE	TRUE	TRUE	25	0.999562316775695	0.99612556398578	FALSE	TRUE	0.610000000000014	
45	20000	two_shared	AFR_substituted	2	2	2	TRUE	TRUE	TRUE	25	1	0.99612556398578	FALSE	FALSE	0.0799999999999841	
45	20000	shared_plus_specific	EUR_matched	2	2	1	TRUE	TRUE	TRUE	2	0.0350650253600823	0.027581791907884	TRUE	FALSE	0.0500000000000114	
45	20000	shared_plus_specific	EAS_substituted	2	2	1	FALSE	NA	NA	NA	NA	NA	NA	NA	2.66000000000003	susie_rss() did not converge in 1000 iterations. Try running with run_until_convergence=TRUE
45	20000	shared_plus_specific	AFR_substituted	2	2	1	TRUE	TRUE	TRUE	25	0.998074566583813	0.027581791907884	FALSE	FALSE	0.0900000000000318	
45	20000	distinct_only	EUR_matched	1	1	0	TRUE	TRUE	TRUE	3	0.0801328917418757	2.29044858238969e-19	TRUE	TRUE	0.0499999999999545	
45	20000	distinct_only	EAS_substituted	1	1	0	TRUE	TRUE	TRUE	25	1	2.29044858238969e-19	FALSE	TRUE	2.37	
45	20000	distinct_only	AFR_substituted	1	1	0	TRUE	TRUE	TRUE	25	0.985336411403643	2.29044858238969e-19	FALSE	TRUE	0.159999999999968	
